cashTotalSum;dateTime;ecashTotalSum;fiscalDocumentNumber;fiscalDriveNumber;fiscalSign;items_name;items_nds18;items_price;items_quantity;items_sum;kktRegId;nds18;operationType;operator;receiptCode;requestNumber;shiftNumber;taxationType;totalSum;userInn;createdAt;timeLastAccess
0;2021-05-28T08:25:00;16595;169719;9289440300661284;562996238;ЖЕВ.РЕЗИНКА ORBIT СЛАДКАЯ МЯТА;;1999;3;5997;0000163129013655    ;2766;1;Брути;;30;389;1;16595;5036045205  ;;
0;2021-05-28T08:25:00;16595;169719;9289440300661284;562996238;ШОК.БАТОНЧИК BOUNTY ТРИО 82,5Г;;5299;1;5299;0000163129013655    ;2766;1;Брути;;30;389;1;16595;5036045205  ;;
0;2021-05-28T08:25:00;16595;169719;9289440300661284;562996238;ШОК.БАТОНЧИК SNICKERS ЛЕСНОЙ О;;5299;1;5299;0000163129013655    ;2766;1;Брути;;30;389;1;16595;5036045205  ;;
0;2021-05-28T20:10:00;57553;57007;9282440300775517;4136104899;КОЛБ.ПРАЗДНИЧ./ВЕС;;64900;0.719;46663;0000357753021329    ;1815;1;ДЖУМАЛИЕВА СУЮМКАН  Кассир-продавец;;245;266;1;57553;7721511903  ;;
0;2021-05-28T20:10:00;57553;57007;9282440300775517;4136104899;НАПИТОК БАЙКАЛ 2Л;;10890;1;10890;0000357753021329    ;1815;1;ДЖУМАЛИЕВА СУЮМКАН  Кассир-продавец;;245;266;1;57553;7721511903  ;;
0;2021-05-28T20:49:00;100;9502;9288000100195908;2942620967;Кинг Букет "Креветки";;100;1;100;0001296713063042    ;17;1;bk0047k01;;111;77;1;100;7719723690  ;;
0;2021-05-29T11:27:00;490000;4907;9284440300408341;2586940402;Туфли муж. Valor Wolf Россия 062-10Т (42, черный, кожа);;490000;1;490000;0004380840046652    ;;1;Кассир Вегас Сити;;3;372;4;490000;771595075140;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Пакет майка ДА BIO большой;;550;2;1100;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Картофель ранний импорт вес;;5990;2.32;13897;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Груша Конференция кг;;16990;0.495;8410;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253; Тоник Schweppes Indian Tonic, 0,9 л;;8990;1;8990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;ГречаТеплТрад 0,9;;6790;1;6790;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253; Напиток Coca-Cola, ПЭТ, 2 л;;12990;1;12990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;ВатДискWhiCloud120;;3990;1;3990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Огурцы среднеплодные кг;;9990;0.455;4545;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Сыр Голландский кус;;47990;0.254;12189;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Сыр плавленый WOWCheese150г;;6290;1;6290;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;ЗефГлазВаниль200гSQ;;4990;1;4990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Финики 200г;;5990;1;5990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Alpen Gold c фундуком 85г;;4990;1;4990;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Мол шоколад с фундуком Schogetten 100г;;8790;1;8790;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-29T18:57:00;158851;148018;9282440300688097;1261629253;Джин Barrister Pink 40% 0,5л;;54900;1;54900;0000246611022225    ;17788;1;Попович;;223;562;1;158851;7806461539  ;;
0;2021-05-30T12:48:00;1839800;7677;9280440300972755;2820801516;Смартфон Xiaomi Redmi Note 8 Pro 6/128Gb [6,53"/LTE/NFC/Cam64+8+2+2Mpx/4500mAh/Ocean Blue];;1799900;1;1799900;0005083426000405    ;306633;1;Универсальный сотрудник магазина Королева В.И.;;10;125;1;1839800;2540167061  ;;
0;2021-05-30T12:48:00;1839800;7677;9280440300972755;2820801516;Защитное стекло  Aceline для Xiaomi Redmi Note 8 Pro, чёрная рамка (клей по всей поверхности стекла) (XN8 Pro-200 full glue);;39900;1;39900;0005083426000405    ;306633;1;Универсальный сотрудник магазина Королева В.И.;;10;125;1;1839800;2540167061  ;;
0;2021-05-30T13:43:00;15698;11050;9280440301437002;1024485292;Набор 6 стол лож1,3 мм в пакете с усилением (СИ);;10999;1;10999;0003045187014497    ;1833;1;Продавец Кропельницкая;;36;33;1;15698;2310031475  ;;
0;2021-05-30T13:43:00;15698;11050;9280440301437002;1024485292;МАГНИТ Тан 1л пл/бут(РЗПС):6;;4699;1;4699;0003045187014497    ;1833;1;Продавец Кропельницкая;;36;33;1;15698;2310031475  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Огурцы среднеплодные кг;;9990;0.45;4496;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Вермишель Роллтон с курицей 60г;;1450;1;1450;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Хлопья гречн 400г УС;;5990;1;5990;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Сыр.глаз.ванил.Свитл.50г;;2790;1;2790;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Сырок глазир Свитлогорье с какао 26% 50г;;2790;1;2790;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Томаты черри упак 250 г;;9990;1;9990;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T12:46:00;31496;121823;9282440300688220;2596771697;Хлеб Ароматный 400г;;3990;1;3990;0000246607047167    ;;1;Беласик;;74;573;1;31496;7806461539  ;;
0;2021-05-31T14:59:00;35000;172972;9280440301317958;527991884;Аванс за услуги связи 9282927552;;35000;1;35000;0002526074046353    ;;1;СИС. АДМИНИСТРАТОР;;4810;98;1;35000;7812014560  ;;
0;2021-05-31T21:38:00;3699;15696;9285440300338301;3480963048;TWIX Печен.СОЛ.КАР.сол.кар.55г;;3699;1;3699;0004924999065423    ;617;1;;;119;160;1;3699;7825706086  ;;
0;2021-06-01T19:10:00;18780;33083;9282440300979762;4268916469;Бат.FRUIT BAND ананас/апельсин/лен 40г;;1660;2;3320;0002576753021282    ;3129;1;Ковалёва Елена Александровна                                    ;;165;169;1;18780;5047085094  ;;
0;2021-06-01T19:10:00;18780;33083;9282440300979762;4268916469;Шок .бат. Твикс Соленая Карамель  55гр;;2750;2;5500;0002576753021282    ;3129;1;Ковалёва Елена Александровна                                    ;;165;169;1;18780;5047085094  ;;
0;2021-06-01T19:10:00;18780;33083;9282440300979762;4268916469;Вафли Зебра с моло/шокол.лазур 40гр.;;1660;2;3320;0002576753021282    ;3129;1;Ковалёва Елена Александровна                                    ;;165;169;1;18780;5047085094  ;;
0;2021-06-01T19:10:00;18780;33083;9282440300979762;4268916469;Бат."FRUIT BAND" курага/кокос/лен 40г;;1660;2;3320;0002576753021282    ;3129;1;Ковалёва Елена Александровна                                    ;;165;169;1;18780;5047085094  ;;
0;2021-06-01T19:10:00;18780;33083;9282440300979762;4268916469;Бат."FRUIT BAND"яблоко/апельсин/лен 40г;;1660;2;3320;0002576753021282    ;3129;1;Ковалёва Елена Александровна                                    ;;165;169;1;18780;5047085094  ;;
0;2021-06-02T16:54:00;39320;175534;9251440300214846;3077733465;Пакет майка ДА BIO большой;;550;1;550;0000246610007205    ;2085;1;Попович;;175;765;1;39320;7806461539  ;;
0;2021-06-02T16:54:00;39320;175534;9251440300214846;3077733465;Сосиски Бавар Гурме 350г;;11990;1;11990;0000246610007205    ;2085;1;Попович;;175;765;1;39320;7806461539  ;;
0;2021-06-02T16:54:00;39320;175534;9251440300214846;3077733465;Даниловский 300г;;4350;1;4350;0000246610007205    ;2085;1;Попович;;175;765;1;39320;7806461539  ;;
0;2021-06-02T16:54:00;39320;175534;9251440300214846;3077733465;Шоколад Бабаевский с пом сл нач 50г;;2990;4;11960;0000246610007205    ;2085;1;Попович;;175;765;1;39320;7806461539  ;;
0;2021-06-02T16:54:00;39320;175534;9251440300214846;3077733465;Самса с курицей 100 г;;3490;3;10470;0000246610007205    ;2085;1;Попович;;175;765;1;39320;7806461539  ;;
0;2021-06-03T19:15:00;49900;7928;9280440300972755;1088165644;Наушники Panasonic RP-TCM55GC-K [вкладыши, Закрытые, 10-24000 Гц,  микр, 1,2 м, разъем 3,5мм, черный];;49900;1;49900;0005083426000405    ;8317;1;Универсальный сотрудник магазина Королева В.И.;;34;129;1;49900;2540167061  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Огурцы среднеплодные кг;;12990;0.51;6625;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;ИрисШок38гMeller;;3790;1;3790;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Бананы кг;;6590;0.77;5074;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Груша Конференция кг;;14990;0.495;7420;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Сыр Маасдам 45% вес;;79900;0.322;25728;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Вафли с орехами Яшкино 200г;;4990;1;4990;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-03T21:17:00;56819;150945;9282440300688097;3585115323;Хлеб Ароматный 400г;;3192;1;3192;0000246611022225    ;2310;1;Попович;;518;570;1;56819;7806461539  ;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Пятница набор;;139900;1;139900;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Морс черная смородина 0,5л;;0;1;0;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Имбирь маринованный 1гр;;0;49;0;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Васаби 1гр;;0;14;0;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Соевый соус порционный 40гр;;0;4;0;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T17:54:00;139900;21069;9282440300547642;3418548068;Палочки доп;;0;3;0;0001683768009279    ;;1;Воронова Вероника;;34;319;4;139900;781139714683;;
0;2021-06-04T18:38:00;610000;4640;9960440300246566;2060500478;1 X Магнитно-резонансная томография ;;610000;1;610000;0001146214029124    ;;1;Кассир: Егурнова Мария Евгеньевна;;30;117;1;610000;7710641442  ;;
0;2021-06-04T21:44:00;8005;82630;9280440300927749;992506446; КД/БАКЛАЖАН ЧЁРН.КРА;;210;4;840;0000977304000382    ;1334;1;Матюхина Елена;;488;258;1;8005;7743543232  ;;
0;2021-06-04T21:44:00;8005;82630;9280440300927749;992506446; ПЦ/КАПУСТА ВЕРТЮ 134;;210;4;840;0000977304000382    ;1334;1;Матюхина Елена;;488;258;1;8005;7743543232  ;;
0;2021-06-04T21:44:00;8005;82630;9280440300927749;992506446; ПЦ/КАПУСТА Б/К СЛАВА;;219;4;876;0000977304000382    ;1334;1;Матюхина Елена;;488;258;1;8005;7743543232  ;;
0;2021-06-04T21:44:00;8005;82630;9280440300927749;992506446; РЫЧАЛ-СУ Л/С ГАЗ ВОД;;5449;1;5449;0000977304000382    ;1334;1;Матюхина Елена;;488;258;1;8005;7743543232  ;;
0;2021-06-05T11:05:00;40720;70772;9282440300971630;184461740;Вода Эдельвейс газ. 1,5 л. ПЭТ;;1660;1;1660;0002576961061262    ;6786;1;Мобильный кассир                                                ;;62;173;1;40720;5047085094  ;;
0;2021-06-05T11:05:00;40720;70772;9282440300971630;184461740;Столик-подставка универсальный, ЛМР;;29900;1;29900;0002576961061262    ;6786;1;Мобильный кассир                                                ;;62;173;1;40720;5047085094  ;;
0;2021-06-05T11:05:00;40720;70772;9282440300971630;184461740;Шок .бат. Твикс Соленая Карамель  55гр;;2750;1;2750;0002576961061262    ;6786;1;Мобильный кассир                                                ;;62;173;1;40720;5047085094  ;;
0;2021-06-05T11:05:00;40720;70772;9282440300971630;184461740;Шоколадный батончик Twix  55г;;2750;1;2750;0002576961061262    ;6786;1;Мобильный кассир                                                ;;62;173;1;40720;5047085094  ;;
0;2021-06-05T11:05:00;40720;70772;9282440300971630;184461740;Конф. "Степ" с арах. и печен. 60 гр.Слав;;1830;2;3660;0002576961061262    ;6786;1;Мобильный кассир                                                ;;62;173;1;40720;5047085094  ;;
0;2021-06-05T11:28:00;34881;95954;9282440300688099;4287368614;Крыло охл;;19990;0.946;18911;0000246608013341    ;;1;Попович;;45;449;1;34881;7806461539  ;;
0;2021-06-05T11:28:00;34881;95954;9282440300688099;4287368614;Редис упак 500 г;;5990;1;5990;0000246608013341    ;;1;Попович;;45;449;1;34881;7806461539  ;;
0;2021-06-05T11:28:00;34881;95954;9282440300688099;4287368614;Яйцо курин С1 10 шт;;6990;1;6990;0000246608013341    ;;1;Попович;;45;449;1;34881;7806461539  ;;
0;2021-06-05T11:28:00;34881;95954;9282440300688099;4287368614;Укроп упак 50 г;;2990;1;2990;0000246608013341    ;;1;Попович;;45;449;1;34881;7806461539  ;;
0;2021-06-06T19:45:00;140792;70133;9282440300985968;2906046710;СОС.СЛИВОЧНЫЕ/470;;13950;1;13950;0000596028028402    ;12860;1;ШИХИМОВА САКИНАТ  Кассир-продавец;;236;178;1;140792;7721511903  ;;
0;2021-06-06T19:45:00;140792;70133;9282440300985968;2906046710;СЕРДЦЕ ЦБ;;23900;1;23900;0000596028028402    ;12860;1;ШИХИМОВА САКИНАТ  Кассир-продавец;;236;178;1;140792;7721511903  ;;
0;2021-06-06T19:45:00;140792;70133;9282440300985968;2906046710;КОЛБ.БРАУН.С/К;;59900;0.491;29411;0000596028028402    ;12860;1;ШИХИМОВА САКИНАТ  Кассир-продавец;;236;178;1;140792;7721511903  ;;
